Date,Store,Dept,Size,Week,Month,Quarter,SuperBowl,LaborDay,Thanksgiving,Christmas,Type_A,Type_B,Type_C
2013-02-24,34,44,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,45,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,45,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,45,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,45,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,45,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,45,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,45,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,45,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,45,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,45,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,45,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,45,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,45,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,45,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,45,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,45,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,45,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,46,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,46,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,46,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,46,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,46,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,46,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,46,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,46,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,46,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,46,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,46,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,46,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,46,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,46,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,46,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,46,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,46,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,47,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,47,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,47,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,47,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,47,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,47,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,47,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,47,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,47,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,47,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,47,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,47,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,47,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,47,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,47,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,47,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,47,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,48,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,48,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,48,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,48,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,48,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,48,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,48,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,48,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,48,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,48,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,48,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,48,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,48,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,48,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,48,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,48,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,48,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,49,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,49,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,49,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,49,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,49,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,49,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,49,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,49,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,49,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,49,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,49,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,49,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,49,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,49,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,49,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,49,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,49,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,50,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,50,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,50,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,50,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,50,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,50,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,50,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,50,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,50,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,50,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,50,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,50,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,50,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,50,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,50,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,50,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,50,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,51,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,51,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,51,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,51,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,51,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,51,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,51,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,51,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,51,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,51,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,51,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,51,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,51,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,51,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,51,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,51,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,51,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,52,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,52,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,52,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,52,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,52,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,52,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,52,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,52,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,52,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,52,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,52,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,52,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,52,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,52,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,52,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,52,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,52,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,53,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,53,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,53,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,53,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,53,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,53,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,53,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,53,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,53,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,53,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,53,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,53,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,53,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,53,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,53,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,53,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,53,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,54,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,54,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,54,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,54,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,54,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,54,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,54,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,54,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,54,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,54,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,54,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,54,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,54,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,54,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,54,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,54,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,54,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,55,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,55,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,55,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,55,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,55,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,55,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,55,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,55,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,55,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,55,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,55,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,55,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,55,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,55,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,55,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,55,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,55,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,56,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,56,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,56,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,56,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,56,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,56,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,56,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,56,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,56,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,56,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,56,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,56,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,56,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,56,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,56,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,56,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,56,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,57,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,57,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,57,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,57,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,57,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,57,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,57,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,57,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,57,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,57,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,57,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,57,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,57,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,57,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,57,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,57,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,57,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,58,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,58,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,58,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,58,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,58,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,58,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,58,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,58,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,58,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,58,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,58,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,58,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,58,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,58,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,58,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,58,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,58,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,59,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,59,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,59,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,59,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,59,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,59,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,59,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,59,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,59,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,59,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,59,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,59,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,59,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,59,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,59,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,59,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,59,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,60,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,60,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,60,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,60,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,60,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,60,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,60,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,60,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,60,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,60,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,60,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,60,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,60,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,60,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,60,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,60,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,60,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,61,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,61,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,61,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,61,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,61,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,61,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,61,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,61,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,61,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,61,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,61,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,61,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,61,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,61,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,61,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,61,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,61,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,62,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,62,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,62,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,62,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,62,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,62,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,62,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,62,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,62,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,62,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,62,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,62,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,62,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,62,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,62,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,62,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,62,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,63,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,63,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,63,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,63,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,63,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,63,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,63,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,63,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,63,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,63,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,63,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,63,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,63,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,63,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,63,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,63,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,63,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,64,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,64,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,64,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,64,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,64,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,64,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,64,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,64,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,64,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,64,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,64,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,64,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,64,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,64,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,64,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,64,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,64,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,65,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,65,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,65,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,65,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,65,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,65,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,65,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,65,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,65,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,65,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,65,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,65,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,65,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,65,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,65,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,65,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,65,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,66,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,66,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,66,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,66,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,66,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,66,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,66,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,66,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,66,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,66,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,66,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,66,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,66,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,66,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,66,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,66,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,66,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,67,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,67,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,67,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,67,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,67,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,67,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,67,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,67,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,67,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,67,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,67,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,67,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,67,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,67,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,67,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,67,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,67,158114,8,2,1,0,0,0,0,1,0,0
2012-11-04,34,68,158114,44,11,4,0,0,0,0,1,0,0
2012-11-11,34,68,158114,45,11,4,0,0,0,0,1,0,0
2012-11-18,34,68,158114,46,11,4,0,0,0,0,1,0,0
2012-11-25,34,68,158114,47,11,4,0,0,1,0,1,0,0
2012-12-02,34,68,158114,48,12,4,0,0,0,0,1,0,0
2012-12-09,34,68,158114,49,12,4,0,0,0,0,1,0,0
2012-12-16,34,68,158114,50,12,4,0,0,0,0,1,0,0
2012-12-23,34,68,158114,51,12,4,0,0,0,0,1,0,0
2012-12-30,34,68,158114,52,12,4,0,0,0,1,1,0,0
2013-01-06,34,68,158114,1,1,1,0,0,0,0,1,0,0
2013-01-13,34,68,158114,2,1,1,0,0,0,0,1,0,0
2013-01-20,34,68,158114,3,1,1,0,0,0,0,1,0,0
2013-01-27,34,68,158114,4,1,1,0,0,0,0,1,0,0
2013-02-03,34,68,158114,5,2,1,0,0,0,0,1,0,0
2013-02-10,34,68,158114,6,2,1,1,0,0,0,1,0,0
2013-02-17,34,68,158114,7,2,1,0,0,0,0,1,0,0
2013-02-24,34,68,158114,8,2,1,0,0,0,0,1,0,0
